date, ticker, positive, tweets
2017-04-01, DRYS, 0.336014, 668522
2017-04-01, PAL, 0.449659, 511869
2017-04-01, CKX, 0.244217, 467679
2017-04-01, SJ.CA, 0.662889, 108612
2017-04-01, CUNB, 0.393291, 241800
2017-04-01, NTL, 0.488544, 34009
2017-04-01, CLS.CA, 0.359638, 117400
2017-04-01, FTR, 0.516805, 246533
2017-04-01, IFSM, 0.361255, 410329
2017-04-01, FTV, 0.436603, 110452
2017-04-01, CADC, 0.531010, 17450
2017-04-01, ELSE, 0.389163, 734223
2017-04-01, FTA, 0.569523, 179028
2017-04-01, STBZ, 0.182474, 62152
2017-04-01, FTC, 0.717748, 25701
2017-04-01, DCM, 0.536664, 739704
2017-04-01, IMAX, 0.754608, 794718
2017-04-01, FTF, 0.468258, 297742
2017-04-01, FTI, 0.618098, 344740
2017-04-01, JW.B, 0.553930, 163317
2017-04-01, FTK, 0.555827, 360195
2017-04-01, NTC, 0.605903, 144691
2017-04-01, FTO, 0.550186, 482423
2017-04-01, BLFS, 0.557750, 234060
2017-04-01, NTB, 0.133144, 212810
2017-04-01, MTLS, 0.264860, 439878
2017-04-01, MTLK, 0.539324, 67782
2017-04-01, NTG, 0.413363, 97184
2017-04-01, THRD, 0.488726, 31551
2017-04-01, GIMO, 0.683625, 606398
2017-04-01, FR, 0.392684, 739127
2017-04-01, DCE, 0.699404, 329020
2017-04-01, FT, 0.807808, 337108
2017-04-01, FU, 0.310303, 699451
2017-04-01, FV, 0.486780, 47817
2017-04-01, FX, 0.488980, 201416
2017-04-01, ACIU, 0.523259, 111515
2017-04-01, SMT, 0.355154, 261251
2017-04-01, SMS, 0.548731, 297739
2017-04-01, MSFG, 0.668675, 365469
2017-04-01, KNOL, 0.386249, 764368
2017-04-01, SMP, 0.426476, 353505
2017-04-01, SMN, 0.771857, 99715
2017-04-01, DOPE.X, 0.674049, 85832
2017-04-01, CYAD, 0.746742, 581781
2017-04-01, FE, 0.421036, 265774
2017-04-01, FF, 0.124452, 100657
2017-04-01, SMH, 0.385063, 214283
2017-04-01, FH, 0.403774, 193048
2017-04-01, FI, 0.377629, 750588
2017-04-01, FL, 0.892219, 127123
2017-04-01, SMB, 0.687621, 20209
2017-04-01, GRSHU, 0.674251, 2936
2017-04-01, FO, 0.349379, 556442
2017-04-01, GGT, 0.495426, 334290
2017-04-01, MDH, 0.633766, 238435
2017-04-01, GGP, 0.263139, 481082
2017-04-01, GGS, 0.248691, 232760
2017-04-01, MDM, 0.369057, 497937
2017-04-01, MDB, 0.475928, 337569
2017-04-01, MDC, 0.542454, 278521
2017-04-01, MDF, 0.066929, 113354
2017-04-01, MDD, 0.546904, 97693
2017-04-01, GGE, 0.360299, 171763
2017-04-01, GGG, 0.327007, 9539
2017-04-01, MDY, 0.411432, nan
2017-04-01, UCP, 0.384749, 357629
2017-04-01, GGB, 0.401551, 239443
2017-04-01, MDR, 0.700352, 306127
2017-04-01, MDS, 0.430403, 78249
2017-04-01, MDP, 0.766754, 23504
2017-04-01, GGN, 0.496218, 345735
2017-04-01, MDW, 0.380962, 166640
2017-04-01, MDT, 0.396831, 125859
2017-04-01, MDU, 0.441992, 468583
2017-04-01, ESBF, 0.501606, 485877
2017-04-01, JEQ, 0.496055, 238391
2017-04-01, DFX, 0.320304, 522545
2017-04-01, DFZ, 0.555116, 341282
2017-04-01, DFT, 0.758657, 510388
2017-04-01, REFR, 0.409211, 91740
2017-04-01, ESBK, 0.490794, 59066
2017-04-01, DFS, 0.322325, 813678
2017-04-01, JEC, 0.464052, 375908
2017-04-01, ILMN, 0.446510, 533089
2017-04-01, JEF, 0.365584, 55836
2017-04-01, EKSO, 0.250594, 21019
2017-04-01, DFJ, 0.536053, 324558
2017-04-01, DFE, 0.400661, 123161
2017-04-01, LOJN, 0.412035, 522101
2017-04-01, DFG, 0.392807, 386690
2017-04-01, INNL, 0.330631, 167009
2017-04-01, PERY, 0.190295, 30135
2017-04-01, TGL.CA, 0.647347, 478162
2017-04-01, ESN.CA, 0.690512, 115211
2017-04-01, IOST.X, 0.408375, 94311
2017-04-01, MNOV, 0.406429, 140137
2017-04-01, MXWL, 0.373012, 745612
2017-04-01, WMIH, 0.632669, 38741
2017-04-01, WEC, 0.534401, 485411
2017-04-01, YO, 0.671493, 455058
2017-04-01, MITT, 0.221613, 110174
2017-04-01, MGT, 0.317619, 435620
2017-04-01, YY, 0.254489, 203187
2017-04-01, MITL, 0.492547, 49634
2017-04-01, MITK, 0.296755, 92449
2017-04-01, MITI, 0.438791, 97338
2017-04-01, EPZM, 0.580700, 115516
2017-04-01, KFT, 0.555727, 161987
2017-04-01, KFS, 0.764391, 41265
2017-04-01, TOF, 0.427279, 55477
2017-04-01, KBIO, 0.253051, 91174
2017-04-01, TAI, 0.561733, 58800
2017-04-01, KFX, 0.702196, 72726
2017-04-01, KFY, 0.615020, 702664
2017-04-01, BFLY, -0.681510, 27109
2017-04-01, WVFC, 0.721127, 91927
2017-04-01, RTNB, 0.488638, 42467
2017-04-01, KFI, 0.595691, 193399
2017-04-01, NZR, 0.487870, 194106
2017-04-01, ABB, 0.420388, 150026
2017-04-01, ABC, 0.706186, 269630
2017-04-01, MED.X, 0.628587, 376827
2017-04-01, HGX, 0.608874, 101999
2017-04-01, ABG, 0.617320, 114791
2017-04-01, ABH, 0.539994, 314882
2017-04-01, SIGM, 0.448861, 86548
2017-04-01, HGT, 0.504294, 138158
2017-04-01, NZX, 0.645160, 356847
2017-04-01, HGR, 0.534390, 297374
2017-04-01, ORPN, 0.548637, 157092
2017-04-01, ABR, 0.714699, 201807
2017-04-01, NHF, 0.616049, 254879
2017-04-01, ABT, 0.619429, 670512
2017-04-01, NZF, 0.731629, 101540
2017-04-01, HGI, 0.016840, 345547
2017-04-01, ABX, 0.415730, 153822
2017-04-01, HGG, 0.325532, 403062
2017-04-01, BVAL, 0.843140, 14147
2017-04-01, BHI, 0.228559, 517190
2017-04-01, BHK, 0.533451, 353108
2017-04-01, BHL, 0.572779, 78187
2017-04-01, CADCHF, 0.581787, 41472
2017-04-01, BHB, 0.456412, 372301
2017-04-01, BHE, 0.505033, 767695
2017-04-01, BHD, 0.600366, 497918
2017-04-01, HIX, 0.702910, 418073
2017-04-01, TRGP, 0.484813, 237211
2017-04-01, HRMNU, 0.360502, 30877
2017-04-01, TRGT, 0.620298, 319482
2017-04-01, BHP, 0.299487, 486896
2017-04-01, PRCP, 0.633685, 242142
2017-04-01, BHV, 0.530150, 21832
2017-04-01, GOOGL, 0.424832, 181239
2017-04-01, NHI, 0.676163, 7755
2017-04-01, ARAY, 0.791190, 327282
2017-04-01, CNYA, 0.357278, 26698
2017-04-01, WEX, 0.607988, 210616
2017-04-01, CNYD, 0.540608, 49255
2017-04-01, IPDN, 0.275304, 8799
2017-04-01, SBI.CA, 0.581581, 51512
2017-04-01, SPSC, 0.572329, 298256
2017-04-01, QUMU, 0.554107, 30258
2017-04-01, EYE, 0.393229, 548457
2017-04-01, HIF, 0.415826, 485171
2017-04-01, LPX, 0.356551, 80019
2017-04-01, LPS, 0.683456, 257714
2017-04-01, LPR, 0.618293, 16418
2017-04-01, GMAN, 0.265544, 766309
2017-04-01, OIL, 0.336692, 24749
2017-04-01, LPI, 0.373593, 117613
2017-04-01, LPG, 0.861161, 363091
2017-04-01, SFNC, 0.497676, 559199
2017-04-01, GURU, 0.698838, 236875
2017-04-01, BWEN, 0.339238, 123867
2017-04-01, HIL, 0.806854, 38941
2017-04-01, ROSG, 0.327248, 28468
2017-04-01, GLBL, 0.424601, 123914
2017-04-01, GURE, 0.302779, 107408
2017-04-01, ROST, 0.617085, 129059
2017-04-01, SLGN, 0.450404, 129066
2017-04-01, OIA, 0.430001, 68908
2017-04-01, CHSP, 0.312082, 506840
2017-04-01, QIWI, 0.386817, 383051
2017-04-01, STAN, 0.515517, 118604
2017-04-01, BANR, 0.433109, 535693
2017-04-01, SBRA, 0.603423, 91031
2017-04-01, TELOZ, 0.673873, 161037
2017-04-01, HILL, 0.491334, 336033
2017-04-01, SICK, 0.546470, 56179
2017-04-01, STEEM.X, 0.435480, 754891
2017-04-01, UCC, 0.711584, 61497
2017-04-01, CHSI, 0.677052, 239076
2017-04-01, CSM, 0.584910, 400886
2017-04-01, CSL, 0.360598, 103425
2017-04-01, CSI, 0.738941, 357365
2017-04-01, CSH, 0.478828, 291422
2017-04-01, CSJ, 0.416524, 568063
2017-04-01, CSE, 0.273530, 601435
2017-04-01, CSD, 0.365278, 419896
2017-04-01, CSG, 0.457208, 465294
2017-04-01, CSA, 0.629802, 71861
2017-04-01, CSC, 0.581166, 10876
2017-04-01, MRAM, 0.237386, 191289
2017-04-01, CSX, 0.566521, 341740
2017-04-01, CSU, 0.566232, 133386
2017-04-01, CST, 0.465871, 173879
2017-04-01, CSV, 0.392718, 52934
2017-04-01, CSQ, 0.595728, 378389
2017-04-01, CSP, 0.609398, 155020
2017-04-01, CSS, 0.413553, 438750
2017-04-01, CSR, 0.305370, 352539
2017-04-01, VOXX, 0.051405, 38033
2017-04-01, IHF, 0.725143, 625226
2017-04-01, BANF, 0.542410, 2709
2017-04-01, KTH, 0.313050, 487528
2017-04-01, NZDUSD, 0.367242, 379004
2017-04-01, IHE, 0.504137, 71192
2017-04-01, FCOM, 0.707741, 50536
2017-04-01, ZZZ.CA, 0.436118, 51741
2017-04-01, BLVDU, 0.623107, 723945
2017-04-01, BANC, 0.630220, 27220
2017-04-01, AEP, 0.182912, 189848
2017-04-01, XLRN, 0.697839, 158147
2017-04-01, PAT.CA, 0.641075, 118638
2017-04-01, GBE, 0.059064, 61157
2017-04-01, AST.X, 0.455292, 84711
2017-04-01, ORAN, 0.343753, 397987
2017-04-01, LRAD, 0.294561, 504100
2017-04-01, CVTX, 0.232218, 331599
2017-04-01, CKSW, 0.731792, 55862
2017-04-01, PS_ETH, 0.464964, 219294
2017-04-01, LORL, 0.373316, 57914
2017-04-01, CSBR, 0.559924, 490434
2017-04-01, MPC.CA, 0.620521, 167416
2017-04-01, AEZ, 0.628729, 281106
2017-04-01, LUNMF, 0.366085, 422299
2017-04-01, FSTR, 0.457364, 192943
2017-04-01, DMLP, 0.568887, 90074
2017-04-01, ASRVP, 0.691966, 359796
2017-04-01, AW_F, 0.453020, 187757
2017-04-01, ANEN, 0.665825, 28401
2017-04-01, AEC, 0.283611, 70577
2017-04-01, MNGA, 0.531149, 440682
2017-04-01, ENPH, 0.528902, 10036
2017-04-01, ANET, 0.407301, 351963
2017-04-01, DANG, 0.552893, 415543
2017-04-01, GBR, 0.605822, 711327
2017-04-01, UDWK, 0.593093, 93736
2017-04-01, OGXI, 0.602957, 22485
2017-04-01, CVTI, 0.781443, 558717
2017-04-01, SSRG, 0.334719, 177374
2017-04-01, BOMN, 0.471034, 209544
2017-04-01, SSRI, 0.672380, 92634
2017-04-01, AEF, 0.542767, 571258
2017-04-01, BOMK, 0.236066, 466962
2017-04-01, TNTR, 0.433441, 801005
2017-04-01, MHGC, 0.337366, 108273
2017-04-01, SSRX, 0.302605, 256738
2017-04-01, BASFY, 0.338155, 43177
2017-04-01, MLSS, 0.478770, 127045
2017-04-01, MIB40, 0.484269, 144715
2017-04-01, GBX, 0.522150, 74434
2017-04-01, SP500, 0.326747, 336840
2017-04-01, HOME, 0.297137, 623615
2017-04-01, BUFF, 0.445322, 486455
2017-04-01, FFEX, 0.589050, 218816
2017-04-01, VTTI, 0.356231, 94920
2017-04-01, NDM.CA, 0.412305, 331016
2017-04-01, LUMEN, 0.489280, 212690
2017-04-01, BRZU, 0.674215, 107274
2017-04-01, BRZS, 0.173293, 157414
2017-04-01, NWPX, 0.569625, 148052
2017-04-01, AMMA, 0.564295, 172504
2017-04-01, CNQ.CA, 0.613891, 541135
2017-04-01, BDSI, 0.643979, nan
2017-04-01, SIEGY, 0.536568, 362714
2017-04-01, PKOH, 0.487154, 399267
2017-04-01, PRLS, 0.363849, 579096
2017-04-01, GEN.CA, 0.478976, 155392
2017-04-01, BSTG, 0.400675, 522364
2017-04-01, BSTC, 0.625725, 657658
2017-04-01, GMX.CA, 0.428207, 504288
2017-04-01, LACO, 0.571272, 248128
2017-04-01, IOSP, 0.602013, 312576
2017-04-01, BEST, 0.543577, 295060
2017-04-01, AVXS, 0.501535, 392690
2017-04-01, MYRX, 0.393449, 392623
2017-04-01, VNDA, 0.990000, 42954
2017-04-01, TZV, 0.274555, 152397
2017-04-01, VNO, 0.368696, 371830
2017-04-01, VNM, 0.298178, 192842
2017-04-01, SMF.CA, 0.685346, 379812
2017-04-01, TZA, 0.359359, 34186
2017-04-01, TZE, 0.545060, 22642
2017-04-01, TZD, 0.353607, 249440
2017-04-01, TZG, 0.896766, 172261
2017-04-01, TZF, 0.531786, 481950
2017-04-01, TZI, 0.674375, 459503
2017-04-01, MYRG, 0.430008, 372089
2017-04-01, TZL, 0.580363, 422218
2017-04-01, TZO, 0.582356, 160962
2017-04-01, IRG.CA, 0.425114, 380097
2017-04-01, SONA, 0.269057, 411751
2017-04-01, SONC, 0.586733, 408160
2017-04-01, SONE, 0.434210, 35810
2017-04-01, NGEN, 0.739411, 50998
2017-04-01, SONO, 0.599266, 73651
2017-04-01, TILE, 0.706876, 344901
2017-04-01, HOMB, 0.352687, 281603
2017-04-01, SONS, 0.654084, 77302
2017-04-01, TMHC, 0.463415, 351676
2017-04-01, GLA, 0.462959, 189571
2017-04-01, USBI, 0.440969, 162730
2017-04-01, PRL.X, 0.378118, 53476
2017-04-01, YM_F, 0.465690, 231539
2017-04-01, KMPR, 0.477134, 72997
2017-04-01, KMPH, 0.457910, 265151
2017-04-01, MDYG, 0.306944, 83534
2017-04-01, HAIPF, 0.138313, 698342
2017-04-01, UPRO, 0.585626, 458299
2017-04-01, AFMD, 0.228514, 546581
2017-04-01, RATE, 0.175311, 248293
2017-04-01, LBCC, 0.893658, 525563
2017-04-01, LWAY, 0.512353, 228241
2017-04-01, ADSK, 0.443961, 358891
2017-04-01, RGR, 0.313260, 275318
2017-04-01, TENCENT, 0.624321, 189392
2017-04-01, GLD, 0.704740, 327985
2017-04-01, JSN, 0.345434, 372429
2017-04-01, POWR.X, 0.617137, 317085
2017-04-01, MKSI, 0.579223, 461978
2017-04-01, NLG.X, 0.395777, 495302
2017-04-01, DBGR, 0.399214, 60777
2017-04-01, EMC2.X, 0.693924, 176485
2017-04-01, UNIS, 0.327328, 127712
2017-04-01, HLSS, 0.892731, 295954
2017-04-01, UNIT, 0.483622, 236408
2017-04-01, KYAK, 0.528981, 275936
2017-04-01, RIN.CA, 0.439613, 463484
2017-04-01, BXUC, 0.619487, 242619
2017-04-01, CMTL, 0.740277, 158410
2017-04-01, KT_F, 0.569563, 54405
2017-04-01, RAM, 0.452605, 254297
2017-04-01, NDLS, 0.677312, 111013
2017-04-01, CMRX, 0.297867, 120472
2017-04-01, PCGR, 0.650051, 210814
2017-04-01, UMX, 0.231979, 53632
2017-04-01, PNTA, 0.369529, 266979
2017-04-01, SKH, 0.464845, 167882
2017-04-01, CMRO, 0.641024, 73254
2017-04-01, FNHC, 0.575958, 573037
2017-04-01, SFXE, 0.568314, 804528
2017-04-01, UMC, 0.378018, 19563
2017-04-01, JELD, 0.354625, 67753
2017-04-01, CMRE, 0.487787, 199842
2017-04-01, PNTR, 0.323930, 115835
2017-04-01, GBGLF, 0.550500, 851710
2017-04-01, USB, 0.348961, 875003
2017-04-01, TGC, 0.358201, 96100
2017-04-01, OLD, 0.569427, 778757
2017-04-01, OLN, 0.685889, 162228
2017-04-01, OLO, 0.303094, 171651
2017-04-01, OLP, 0.616858, 149722
2017-04-01, FNBN, 0.514931, 815007
2017-04-01, JKHY, 0.990000, 34868
2017-04-01, IKM, 0.389446, 216079
2017-04-01, SMIN, 0.480166, 135174
2017-04-01, SMTX, 0.184282, 243915
2017-04-01, IMGN, 0.222240, 123694
2017-04-01, IRET, -0.012184, 400366
2017-04-01, EXAC, 0.514843, 184523
2017-04-01, AUDUSD, 0.507776, 486849
2017-04-01, MLNT, 0.518844, 679605
2017-04-01, BLDR, 0.914888, 109437
2017-04-01, EXAR, 0.276568, 141483
2017-04-01, EXAS, 0.614682, 130698
2017-04-01, HCKT, 0.113566, 379086
2017-04-01, SMTC, 0.316630, 37899
2017-04-01, LBJ, 0.463560, 245038
2017-04-01, USU, 0.685198, 5671
2017-04-01, IQN, 0.716948, 531477
2017-04-01, FGB, 0.662607, 260881
2017-04-01, IMKTA, 0.410029, 355027
2017-04-01, VCLT, 0.676643, 599007
2017-04-01, NECB, 0.427782, 44192
2017-04-01, MOV, 0.352638, 124267
2017-04-01, CTMX, 0.525895, 62978
2017-04-01, TBNK, 0.678052, 313506
2017-04-01, TBNC, 0.635948, 129180
2017-04-01, CYCC, 0.560674, 7306
2017-04-01, SOA, 0.789133, 24472
2017-04-01, NEFF, 0.712139, 402546
2017-04-01, GAZ, 0.352034, 7331
2017-04-01, SOI, 0.444301, 197283
2017-04-01, MBG, 0.701391, 32556
2017-04-01, GAS, 0.527120, 717638
2017-04-01, GAR, 0.528429, 168075
2017-04-01, MBB, 0.662748, 129544
2017-04-01, SON, 0.439169, 136225
2017-04-01, SOQ, 0.335043, 111347
2017-04-01, CNOB, 0.527575, 239584
2017-04-01, GAM, 0.446079, 165176
2017-04-01, SOR, 0.667083, 176396
2017-04-01, DGD.X, 0.443852, 3307
2017-04-01, GAI, 0.370628, 158418
2017-04-01, MBT, 0.476839, 27171
2017-04-01, MOO, 0.593478, 548756
2017-04-01, TZOO, 0.499523, 63926
2017-04-01, GAB, 0.668839, 442267
2017-04-01, MBR, 0.422762, 363343
2017-04-01, JCP, 0.533640, 145326
2017-04-01, BBRX, 0.637720, 81512
2017-04-01, BBRY, 0.434654, 12753
2017-04-01, INLT, 0.572108, 680599
2017-04-01, ILPT, 0.414083, 119997
2017-04-01, AUTH, 0.679910, 21294
2017-04-01, NRGY, 0.422870, 243601
2017-04-01, JCE, 0.678899, 415956
2017-04-01, ESLT, 0.678298, 74867
2017-04-01, BBRG, 0.501905, 88996
2017-04-01, JCO, 0.280202, 187439
2017-04-01, JCI, 0.574961, 72003
2017-04-01, TNT.X, 0.259237, 355573
2017-04-01, IMG.CA, 0.617594, 73383
2017-04-01, HACK, 0.492230, 153310
2017-04-01, SWFT, 0.431422, 97020
2017-04-01, LFGR, 0.562545, 90937
2017-04-01, VOCS, 0.452315, 94404
2017-04-01, KMG, 0.385261, 73896
2017-04-01, SLACK, 0.609850, 7353
2017-04-01, ENJ.X, 0.306295, 51286
2017-04-01, GIL.CA, 0.342411, 293117
2017-04-01, MNLO, 0.510905, 288952
2017-04-01, WLSE, 0.552044, 247011
2017-04-01, ETW, 0.728144, 65044
2017-04-01, RLOG, 0.337578, 778319
2017-04-01, QTNT, 0.546278, 243366
2017-04-01, RLOC, 0.589031, 336942
2017-04-01, QID, 0.625793, 71439
2017-04-01, KHI, 0.431490, 102302
2017-04-01, QTNA, 0.498239, 249300
2017-04-01, HSII, 0.568744, 27035
2017-04-01, RTLA, 0.521319, 412637
2017-04-01, HSIC, 0.625046, 57240
2017-04-01, NXQ, 0.595709, 196811
2017-04-01, NXP, 0.216992, 116989
2017-04-01, NXR, 0.605213, 85945
2017-04-01, NXY, 0.630587, 122526
2017-04-01, NXZ, 0.220737, 40138
2017-04-01, NXE, 0.282039, 27345
2017-04-01, NXG, 0.613415, 23864
2017-04-01, NXC, 0.151530, 5746
2017-04-01, NXM, 0.667726, 555739
2017-04-01, NXN, 0.305324, 271488
2017-04-01, NXK, 0.595702, 287584
2017-04-01, NXJ, 0.510936, 601602
2017-04-01, DJ_F, 0.932729, 424228
2017-04-01, BVT, 0.642933, 236410
2017-04-01, CINF, 0.028379, 381211
2017-04-01, SCON, 0.631259, 341683
2017-04-01, TREC, 0.499019, 286057
2017-04-01, BVX, 0.318654, 33983
2017-04-01, SCOK, 0.557153, 19205
2017-04-01, GSBD, 0.522822, 181536
2017-04-01, ZT_F, 0.380551, 657204
2017-04-01, RLGT, 0.620375, 389364
2017-04-01, SCOR, 0.715053, 293370
2017-04-01, GSBC, 0.812231, 28285
2017-04-01, ELF.X, 0.721247, 169951
2017-04-01, CINR, 0.694306, 113231
2017-04-01, BVN, 0.691318, 57672
2017-04-01, PRAN, 0.281856, 48305
2017-04-01, ARGX, 0.524691, 286842
2017-04-01, QUOT, 0.336831, 162276
2017-04-01, ARGS, 0.738807, 387109
2017-04-01, ARGT, 0.440149, 101792
2017-04-01, BTC.X, 0.540360, 565132
2017-04-01, WPRT, 0.553936, 107252
2017-04-01, CPPL, 0.462106, 383146
2017-04-01, PBY.UN.CA, 0.446108, 312889
2017-04-01, NBEV, 0.103729, 301763
2017-04-01, ICFI, 0.367528, 26171
2017-04-01, IDRA, 0.027336, 109408
2017-04-01, OSP, 0.397121, 69816
2017-04-01, OSS, 0.486104, 379151
2017-04-01, EVFM, 0.218173, 420701
2017-04-01, OSH, 0.431702, 549526
2017-04-01, TEVA, 0.448747, 88451
2017-04-01, OSM, 0.297077, 64580
2017-04-01, KINS, 0.689479, 455405
2017-04-01, NK_F, 0.432603, 534053
2017-04-01, OSN, 0.455681, 257194
2017-04-01, FRTA, 0.322763, 98391
2017-04-01, OSB, 0.535478, 195577
2017-04-01, OSG, 0.380805, 171924
2017-04-01, EWK, 0.653640, 8656
2017-04-01, EWJ, 0.315473, 368940
2017-04-01, EWI, 0.487651, 41061
2017-04-01, EWH, 0.510034, 83591
2017-04-01, EWO, 0.206407, 59406
2017-04-01, EWN, 0.509999, 687170
2017-04-01, EWM, 0.470800, 60044
2017-04-01, EWL, 0.134207, 195753
2017-04-01, EWC, 0.565960, 108086
2017-04-01, EWA, 0.437016, 402138
2017-04-01, EWG, 0.549647, 7642
2017-04-01, EWD, 0.549095, 34237
2017-04-01, EWZ, 0.856262, 206960
2017-04-01, CPAH, 0.629739, 86938
2017-04-01, EWX, 0.719988, 271775
2017-04-01, DSTI, 0.424466, 210282
2017-04-01, EWS, 0.218918, 9235
2017-04-01, EWQ, 0.344339, 470518
2017-04-01, EWP, 0.700842, 390324
2017-04-01, EWW, 0.359467, 619161
2017-04-01, EWV, 0.704661, 474573
2017-04-01, EWU, 0.291337, 12312
2017-04-01, EWT, 0.274965, 129043
2017-04-01, FBIO, 0.907765, 306854
2017-04-01, LRE, 0.591299, 192704
2017-04-01, CEGE, 0.398326, 413925
2017-04-01, TSYS, 0.523467, 187202
2017-04-01, LRN, 0.244176, 306323
2017-04-01, PWND, 0.433106, 518654
2017-04-01, MDLY, 0.510364, 110742
2017-04-01, FBIZ, 0.496873, 651810
2017-04-01, GMCR, 0.406352, 592337
2017-04-01, LRY, 0.500745, 4424
2017-04-01, VRX, 0.385732, 241177
2017-04-01, GOEX, 0.543964, 125765
2017-04-01, MW_F, 0.839450, 81399
2017-04-01, NOK, 0.683263, 23552
2017-04-01, JOBS, 0.788850, 463715
2017-04-01, FAST, 0.728468, 24892
2017-04-01, SIEN, 0.639313, 663150
2017-04-01, GRAN, 0.675856, 113988
2017-04-01, CAKE, 0.693262, 9367
2017-04-01, SIEB, 0.651169, 51618
2017-04-01, YNDX, 0.580008, 184904
2017-04-01, CUT, 0.548077, 882045
2017-04-01, TFIG, 0.746328, 510254
2017-04-01, PIVX.X, 0.505489, 332894
2017-04-01, CUZ, 0.544577, 268930
2017-04-01, TMST, 0.531820, 219485
2017-04-01, HCG.CA, 0.074713, 463450
2017-04-01, CUB, 0.421875, 424259
2017-04-01, CUO, 0.330430, 626632
2017-04-01, CUK, 0.476981, 133966
2017-04-01, CUI, 0.116145, 7469
2017-04-01, CXDC, 0.684700, 218964
2017-04-01, MAXR, 0.632046, 137538
2017-04-01, MOAT, 0.467830, 145535
2017-04-01, PGF.CA, 0.624416, 64035
2017-04-01, GQM.CA, 0.267159, 71658
2017-04-01, SNOW, 0.568974, 631718
2017-04-01, HTHT, 0.482241, 130148
2017-04-01, NOG, 0.318580, 112069
2017-04-01, JZK, 0.557579, 135017
2017-04-01, SRAX, 0.338437, 32476
2017-04-01, ITPOF, 0.456921, 22669
2017-04-01, BIO.B, 0.405601, 293854
2017-04-01, JDST, 0.413548, 120696
2017-04-01, MCEP, 0.281358, 37602
2017-04-01, PLSE, 0.516086, 136340
2017-04-01, JYNT, 0.432766, 297921
2017-04-01, JZC, 0.764524, 2700
2017-04-01, PSBH, 0.650343, 264775
2017-04-01, RWXL, 0.593977, 170194
2017-04-01, PZRX, 0.274084, 106533
2017-04-01, TWER, 0.574555, 764607
2017-04-01, GBPCAD, 0.570467, 107552
2017-04-01, PKW, 0.791048, 225557
2017-04-01, ANCI, 0.355155, 376688
2017-04-01, PNRG, 0.159836, 388817
2017-04-01, CEA, 0.750598, 161015
2017-04-01, ANCB, 0.457808, 33346
2017-04-01, LCAHU, 0.654851, 74189
2017-04-01, ANCX, 0.374676, 50456
2017-04-01, MNEL, 0.474348, 912761
2017-04-01, SCPH, 0.586056, 279002
2017-04-01, ENVA, 0.581387, 326892
2017-04-01, SCPB, 0.506774, 62265
2017-04-01, CEM, 0.556345, 283958
2017-04-01, LIFE, 0.450107, 194419
2017-04-01, CEL, 0.632755, 19480
2017-04-01, BOCH, 0.507168, 473706
2017-04-01, BTCEUR, 0.699971, 5970
2017-04-01, DOL.CA, 0.347304, 25349
2017-04-01, XBI, 0.641238, 189007
2017-04-01, XBD, 0.459065, 621411
2017-04-01, PULB, 0.407922, 145647
2017-04-01, CMOS, 0.744700, 529017
2017-04-01, CEW, 0.426451, 712469
2017-04-01, CEV, 0.571406, 44211
2017-04-01, CRBQ, 0.586560, 352969
2017-04-01, CRBP, 0.309562, 53373
2017-04-01, CRBC, 0.715251, 159024
2017-04-01, GV, 0.686448, 237873
2017-04-01, GU, 0.464583, 258527
2017-04-01, GT, 0.419439, 222621
2017-04-01, GS, 0.990000, 210225
2017-04-01, PKD, 0.326317, 42720
2017-04-01, PKE, 0.545701, 71789
2017-04-01, GY, 0.634617, 377466
2017-04-01, GG, 0.502961, 9700
2017-04-01, GF, 0.554710, 294213
2017-04-01, GE, 0.608145, 444170
2017-04-01, G.CA, 0.543282, 74058
2017-04-01, OSBCP, 0.522246, 45909
2017-04-01, CFW.CA, 0.601150, 4090
2017-04-01, GA, 0.644541, 203153
2017-04-01, AGLS, 0.506119, 217029
2017-04-01, GM, 0.510498, 634101
2017-04-01, GK, 0.619367, 22025
2017-04-01, GI, 0.370680, 128184
2017-04-01, AXAS, 0.376347, 55186
2017-04-01, EBMT, 0.672081, 65789
2017-04-01, TRQ.CA, 0.611274, 154745
2017-04-01, AMCO, 0.621115, 114069
2017-04-01, AMCN, 0.328535, 485989
2017-04-01, AMCF, 0.594162, 625485
2017-04-01, AMCC, 0.359048, 142254
2017-04-01, JBSS, 0.394506, 80623
2017-04-01, IBTX, 0.611313, 10326
2017-04-01, TOPS, 0.679693, 405946
2017-04-01, BSRR, 0.281093, 9131
2017-04-01, PPY.CA, 0.642078, 93533
2017-04-01, VLO, 0.316625, 107629
2017-04-01, MPLX, 0.639777, 125301
2017-04-01, TTS, 0.476608, 438989
2017-04-01, TTP, 0.330131, 128221
2017-04-01, TGZ.CA, 0.375458, 171098
2017-04-01, TTT, 0.701882, 55952
2017-04-01, VLY, 0.723817, 76971
2017-04-01, TTI, 0.345255, 457815
2017-04-01, TTO, 0.664768, 398284
2017-04-01, TTM, 0.325103, 287311
2017-04-01, ANT.X, 0.346341, 148797
2017-04-01, VLP, 0.338709, 19021
2017-04-01, ACET, 0.537821, 482145
2017-04-01, VLT, 0.519293, 100478
2017-04-01, TTD, 0.672569, 469979
2017-04-01, PFIE, 0.351197, 45256
2017-04-01, ZN, 0.397550, 181380
2017-04-01, ZF, 0.712355, 220974
