date, ticker, positive, tweets
2017-02-01, PMCS, 0.398324, 423985
2017-02-01, JTP, 0.454888, 24722
2017-02-01, JTD, 0.603543, 227945
2017-02-01, MTU, 0.542015, 564613
2017-02-01, JTA, 0.481758, 115034
2017-02-01, GORO, 0.965574, 103218
2017-02-01, IQNT, 0.530189, 151226
2017-02-01, VRSN, 0.625722, 26432
2017-02-01, USTR, 0.437203, 37940
2017-02-01, MTK, 0.357171, 204986
2017-02-01, BBGI, 0.600045, 123352
2017-02-01, SXP.CA, 0.319282, 447233
2017-02-01, TXRH, 0.496742, 71848
2017-02-01, GNBT, 0.723015, 257443
2017-02-01, SIVB, 0.621859, 783807
2017-02-01, PCZ, 0.461589, 179976
2017-02-01, EBR, 0.638383, 511126
2017-02-01, CMM, 0.341207, 842190
2017-02-01, CML, 0.541041, 12860
2017-02-01, WGBS, 0.457924, 164102
2017-02-01, OGC.CA, 0.449196, 124442
2017-02-01, MBRX, 0.411791, 824365
2017-02-01, GTE.CA, 0.408638, 451677
2017-02-01, QTS, 0.496636, 27406
2017-02-01, PAA.CA, 0.236587, 641267
2017-02-01, EFOI, 0.392916, 299985
2017-02-01, BITE, 0.366724, 259508
2017-02-01, LBIX, 0.481681, 223333
2017-02-01, BITA, 0.299365, 755758
2017-02-01, AFCO, 0.644520, 348195
2017-02-01, GEVA, 0.577770, 61704
2017-02-01, GEVO, 0.409117, 197840
2017-02-01, LBIO, 0.347861, 63964
2017-02-01, BRID, 0.622739, 47190
2017-02-01, BITS, 0.519743, 23268
2017-02-01, PCP, 0.684939, 236399
2017-02-01, VTA, 0.311081, 409216
2017-02-01, TLR, 0.214747, 413535
2017-02-01, XPDUSD, 0.305617, 534032
2017-02-01, TLP, -0.663598, 8352
2017-02-01, AVNR, 0.311340, 457415
2017-02-01, VTG, 0.569152, 289139
2017-02-01, TLT, 0.541867, 160262
2017-02-01, VTI, 0.586758, 254484
2017-02-01, AVNU, 0.581013, 12085
2017-02-01, VTJ, 0.689248, 117488
2017-02-01, VTL, 0.564063, 190911
2017-02-01, GTN, 0.463265, 42062
2017-02-01, VTN, 0.544149, 3814
2017-02-01, ATML, 0.413748, 73776
2017-02-01, TLB, 0.502059, 549144
2017-02-01, GTS, 0.326321, 30153
2017-02-01, GTT, 0.493971, 193895
2017-02-01, ATMI, 0.327915, 257282
2017-02-01, VTV, 0.326243, 523410
2017-02-01, TLK, 0.482731, 5261
2017-02-01, GTY, 0.244838, 153185
2017-02-01, TLI, 0.544077, 665691
2017-02-01, TLH, 0.424537, 220994
2017-02-01, TLO, -0.818861, 84731
2017-02-01, TLN, 0.221526, 80115
2017-02-01, TLM, 0.587486, 114466
2017-02-01, TLL, 0.597697, 289336
2017-02-01, NOVN, 0.317210, 44677
2017-02-01, TAMB, 0.165779, 819779
2017-02-01, HVB, 0.676324, 23900
2017-02-01, ACSF, 0.300888, 113639
2017-02-01, ARX, 0.406614, 468595
2017-02-01, HNRG, 0.410118, 93337
2017-02-01, JASNW, 0.036495, 11776
2017-02-01, NOVT, 0.491407, 92592
2017-02-01, HVT, 0.409022, 333553
2017-02-01, DYII, 0.323632, 287721
2017-02-01, GXO.CA, 0.613768, 485819
2017-02-01, TSLA, 0.614041, 604726
2017-02-01, PAC.X, -0.411564, 235073
2017-02-01, HYD.CA, 0.609709, 33457
2017-02-01, ZINC, 0.634519, 63584
2017-02-01, SOHOM, 0.475838, 951249
2017-02-01, ASEA, 0.358669, 399024
2017-02-01, PVTBP, 0.443187, 232624
2017-02-01, TSLX, 0.597622, 536470
2017-02-01, PCA, 0.536949, 396850
2017-02-01, XL, 0.534088, 134992
2017-02-01, PNBK, 0.462526, 99296
2017-02-01, TEAR, 0.633041, 158492
2017-02-01, PTS.CA, 0.480490, 240411
2017-02-01, NBRV, 0.690121, 60928
2017-02-01, PNBC, 0.638265, 159901
2017-02-01, UCD, 0.547599, 60839
2017-02-01, GBTC, 0.803811, 148765
2017-02-01, WCN, 0.464333, 185886
2017-02-01, TEAM, 0.636941, 27140
2017-02-01, UCO, 0.739449, 880411
2017-02-01, TCPTF, 0.377947, 411339
2017-02-01, CMP, 0.563948, 810581
2017-02-01, UCI, -0.729327, 204457
2017-02-01, RBY, 0.366990, 117556
2017-02-01, RBS, 0.298004, 239662
2017-02-01, XOMA, 0.412263, 70359
2017-02-01, RBN, 0.146286, 223250
2017-02-01, UACL, 0.329237, 236033
2017-02-01, ALXN, 0.505253, 224961
2017-02-01, ARI, 0.442686, 702544
2017-02-01, STN.CA, 0.373710, 102541
2017-02-01, ALXA, 0.654266, nan
2017-02-01, RBC, 0.660190, 549295
2017-02-01, AMP.X, 0.659874, 42205
2017-02-01, RBA, 0.558796, 111488
2017-02-01, BNB.X, 0.277787, 78190
2017-02-01, LGI, 0.519386, 7731
2017-02-01, UBNK, 0.570863, 305849
2017-02-01, LGL, 0.475108, 522914
2017-02-01, RSPP, 0.591468, 159978
2017-02-01, ROLA, 0.582225, 255783
2017-02-01, BBD.B.CA, 0.583114, 927
2017-02-01, IFGL, 0.646308, 725212
2017-02-01, RONIN, 0.696047, 87692
2017-02-01, IMMR, 0.471810, 678965
2017-02-01, IMMU, 0.692636, 97402
2017-02-01, ROLL, 0.232543, 12491
2017-02-01, MVG, 0.322598, 150052
2017-02-01, GSP, 0.598116, 85017
2017-02-01, JT, 0.489367, 278160
2017-02-01, DZK, 0.070889, 109903
2017-02-01, JP, 0.586913, 31362
2017-02-01, JO, 0.348856, 414978
2017-02-01, JD, 0.656453, 64348
2017-02-01, JE, 0.225289, 473861
2017-02-01, DZZ, 0.384398, 19276
2017-02-01, TCPC, 0.529244, 95554
2017-02-01, BA, 0.586611, 256124
2017-02-01, FLWS, 0.337225, 129594
2017-02-01, NEXS, 0.359071, 233411
2017-02-01, ACUR, 0.633155, 36255
2017-02-01, GSV, 0.462428, 49723
2017-02-01, GSY, 0.341234, 65393
2017-02-01, NEXA, 0.325162, 90792
2017-02-01, OFC, 0.572297, 22158
2017-02-01, OFF, 0.601049, 489310
2017-02-01, IAH, 0.471393, 71740
2017-02-01, IAK, 0.289106, 367073
2017-02-01, IAE, 0.314238, 470313
2017-02-01, BH, 0.537722, 431675
2017-02-01, IAG, 0.613662, 159538
2017-02-01, OFI, 0.510752, 290082
2017-02-01, APPC.X, 0.618670, 517906
2017-02-01, VALE, 0.401678, 727242
2017-02-01, OFS, 0.941735, 253924
2017-02-01, VALX, 0.273251, 61610
2017-02-01, BGCP, 0.742555, 41737
2017-02-01, IAU, 0.710361, 459794
2017-02-01, IAT, -0.683432, 87065
2017-02-01, TIS, 0.623932, 272747
2017-02-01, VALV, 0.833025, 689456
2017-02-01, VALU, 0.595148, 192583
2017-02-01, PHK, 0.171727, 210001
2017-02-01, PHI, 0.543286, 537978
2017-02-01, INBP, 0.437730, 30099
2017-02-01, PHO, 0.422820, 488627
2017-02-01, PHM, 0.792880, 21943
2017-02-01, PHC, 0.321434, 99292
2017-02-01, PHB, 0.450111, 821125
2017-02-01, PHA, 0.217937, 12105
2017-02-01, BB.CA, 0.654049, 292219
2017-02-01, PHG, 0.474084, 41727
2017-02-01, PHF, 0.548237, 338305
2017-02-01, PHD, 0.373199, 180396
2017-02-01, BW, 0.359097, 122179
2017-02-01, PHR, 0.744848, 699532
2017-02-01, INBI, 0.838603, 379199
2017-02-01, JCDA, 0.453634, 477212
2017-02-01, NUGT, 0.590934, 821718
2017-02-01, PHT, 0.106848, 688811
2017-02-01, HAKD, 0.467327, 313299
2017-02-01, NTIC, 0.253720, 93369
2017-02-01, GSG, 0.698052, 334470
2017-02-01, WSKY, 0.479202, 10357
2017-02-01, SCEI, 0.929269, 468822
2017-02-01, HAKK, 0.395687, 296246
2017-02-01, GSH, 0.688199, 121959
2017-02-01, TIER, 0.429094, 359336
2017-02-01, WGA, 0.423707, 536967
2017-02-01, TRST, 0.287387, 717831
2017-02-01, GSK, 0.400842, 27634
2017-02-01, EWZS, 0.341323, 70170
2017-02-01, SLNOW, 0.450818, 138701
2017-02-01, SNOV.X, 0.738225, 32750
2017-02-01, WBKC, 0.641952, 115301
2017-02-01, MAGS, 0.604037, 340987
2017-02-01, MHN, 0.537076, 510706
2017-02-01, MHO, 0.722966, 781901
2017-02-01, RWLK, 0.570082, 283105
2017-02-01, MHK, 0.605271, 363544
2017-02-01, MHH, 0.816352, 347816
2017-02-01, MHI, 0.612067, 67442
2017-02-01, MHF, 0.672451, 10152
2017-02-01, MHD, 0.388667, 39040
2017-02-01, MHE, 0.455295, 649329
2017-02-01, SIRO, 0.493623, 335710
2017-02-01, WOWO, 0.300131, 50021
2017-02-01, TNCC, 0.613767, 103637
2017-02-01, IBKR, 0.350141, 8737
2017-02-01, MHY, 0.371322, 595844
2017-02-01, MHR, 0.360825, 53711
2017-02-01, MHS, 0.461372, 396903
2017-02-01, YDLE, 0.529930, 114168
2017-02-01, SPCHA, 0.417929, nan
2017-02-01, NNI, 0.311397, 308156
2017-02-01, SPCHB, 0.480293, 175497
2017-02-01, ANN, 0.598434, 208429
2017-02-01, ANO, 0.605309, 74398
2017-02-01, ANH, 0.686732, 622739
2017-02-01, NVX, 0.637282, 133891
2017-02-01, NVG, 0.671772, 410064
2017-02-01, ANV, 0.303192, 87929
2017-02-01, MELI, 0.576464, 16392
2017-02-01, NVC, 0.588212, 331256
2017-02-01, ANR, 0.627420, 696015
2017-02-01, NVO, 0.596111, 444068
2017-02-01, NVN, 0.643927, 425367
2017-02-01, SPICE, 0.565609, 165240
2017-02-01, ANY, 0.539624, 184543
2017-02-01, RDWR, 0.552433, 370475
2017-02-01, CWCO, 0.633108, 46004
2017-02-01, NADL, 0.517135, 67932
2017-02-01, BDBD, 0.493649, 360827
2017-02-01, HLF.CA, 0.231206, 61996
2017-02-01, ATHM, 0.478707, 165246
2017-02-01, EMAG, 0.477644, 218070
2017-02-01, CEIX, 0.653390, 885067
2017-02-01, EMAN, 0.417388, 234085
2017-02-01, MRD, 0.593168, 55909
2017-02-01, ARMO, 0.522708, 62532
2017-02-01, ARMK, 0.579820, 75542
2017-02-01, ARMH, 0.428669, 103504
2017-02-01, HKN, 0.308796, 305017
2017-02-01, SNM.X, 0.528612, 333689
2017-02-01, CEMI, 0.638151, 146812
2017-02-01, RTRX, 0.533654, 230116
2017-02-01, FHLC, 0.679349, 49942
2017-02-01, NNY, 0.384076, 201603
2017-02-01, KRS, 0.722380, 134394
2017-02-01, KRP, 0.828873, 65173
2017-02-01, SLIM, 0.340295, 410267
2017-02-01, LOCO, 0.601488, 252955
2017-02-01, LOCM, 0.272455, 149314
2017-02-01, KRO, 0.439215, 134454
2017-02-01, KRC, 0.622534, 364709
2017-02-01, BALT, 0.295352, 124261
2017-02-01, KRG, 0.424287, 233573
2017-02-01, KRE, 0.547199, 577542
2017-02-01, NDAC, 0.457886, 31854
2017-02-01, SFBS, 0.740982, 353519
2017-02-01, WAAS, 0.263697, 766212
2017-02-01, UHN, 0.717164, 181847
2017-02-01, ER.CA, 0.615337, 167835
2017-02-01, ETRM, 0.349857, 267632
2017-02-01, MPS, 0.440632, 180353
2017-02-01, AKBA, 0.429031, 470548
2017-02-01, OFED, 0.576425, 320636
2017-02-01, QCLN, 0.500705, 336487
2017-02-01, VXUP, 0.443951, 77900
2017-02-01, INN, 0.486100, 108974
2017-02-01, VPHM, 0.646650, 376469
2017-02-01, GMP.CA, 0.212635, 10880
2017-02-01, NDAQ, 0.325743, 319184
2017-02-01, ELC.CA, 0.408686, 163374
2017-02-01, GOOG, 0.383782, 297386
2017-02-01, GOOD, 0.397331, 318163
2017-02-01, DEST, 0.432065, 154398
2017-02-01, FCT.X, 0.348630, 324449
2017-02-01, SPOR, 0.283135, 44128
2017-02-01, RMAX, 0.336009, 29039
2017-02-01, ECTE, 0.744192, 292879
2017-02-01, ZBIO, 0.213868, 32223
2017-02-01, SPOK, 0.508821, 4379
2017-02-01, GOOS, 0.528951, 27419
2017-02-01, GCTAY, 0.713350, 535199
2017-02-01, DFP, 0.609069, 249480
2017-02-01, ICPT, 0.482680, 245021
2017-02-01, EGHT, 0.588210, 403270
2017-02-01, ELRNF, 0.263675, 746235
2017-02-01, SUTR, 0.593616, 578879
2017-02-01, LTC, 0.624363, 256560
2017-02-01, ARE.CA, 0.413434, 185761
2017-02-01, MND.CA, 0.560840, 353711
2017-02-01, APSA, 0.648168, 30356
2017-02-01, GPR.CA, 0.569306, 608405
2017-02-01, ANIK, 0.776797, 212507
2017-02-01, GYA, 0.933123, 284924
2017-02-01, CMED.CA, 0.418215, 160259
2017-02-01, NIKKEI, 0.395950, 186268
2017-02-01, AAXN, 0.440904, 85213
2017-02-01, AAXJ, 0.500194, 616273
2017-02-01, BNED, 0.668986, 73525
2017-02-01, ANIP, 0.430786, 150324
2017-02-01, ALVR, 0.340181, 762708
2017-02-01, FWONK, 0.517051, 7144
2017-02-01, NMX.CA, -0.636889, 548137
2017-02-01, LBRT, 0.552244, 264831
2017-02-01, VSPY, 0.545082, 53520
2017-02-01, DOT.X, 0.140810, 267179
2017-02-01, SJR.B.CA, 0.542739, 498562
2017-02-01, GAINO, 0.720542, 733848
2017-02-01, GAINM, 0.705288, 192528
2017-02-01, BPY.UN.CA, 0.674653, 56787
2017-02-01, SINA, -0.519477, 891218
2017-02-01, ECOM, 0.476941, 190194
2017-02-01, DWRE, 0.460652, 98221
2017-02-01, ORIT, 0.413357, 8427
2017-02-01, WMW, 0.537081, 171097
2017-02-01, AMGN, 0.400238, 26267
2017-02-01, WMK, 0.530427, 28493
2017-02-01, FAMI, 0.699647, 13462
2017-02-01, WMH, -0.525129, 161436
2017-02-01, APAGF, 0.449230, 61029
2017-02-01, WMC, 0.783679, 160238
2017-02-01, WMB, 0.648135, 328524
2017-02-01, NXST, 0.798236, 520318
2017-02-01, WTTR, 0.473509, 37830
2017-02-01, UBFO, 0.608118, 13913
2017-02-01, PEK, 0.605422, 336850
2017-02-01, MMV, 0.378290, 125273
2017-02-01, ALA.CA, 0.218185, 541868
2017-02-01, TWOU, 0.684941, 284588
2017-02-01, CUPM, 0.636209, 174016
2017-02-01, VXV, 0.587303, 548450
2017-02-01, EBSB, 0.496206, 225398
2017-02-01, SSFN, 0.460069, 212060
2017-02-01, LILA, 0.358405, 390195
2017-02-01, TYHT, 0.693919, 151252
2017-02-01, DFRG, 0.525097, 225409
2017-02-01, GLT, 0.746152, 731828
2017-02-01, PCTI, 0.566198, 89999
2017-02-01, PVTB, 0.333598, 355593
2017-02-01, PCTY, 0.421050, 498674
2017-02-01, ORIG, 0.439720, 244531
2017-02-01, TNXP, 0.357304, 143400
2017-02-01, AGFS, 0.464512, 249346
2017-02-01, MVIR, 0.561549, 82071
2017-02-01, AYA.CA, 0.449261, 212897
2017-02-01, WDAY, 0.145880, 232326
2017-02-01, LVMH, 0.291202, 846095
2017-02-01, GUIDE, 0.304623, 225859
2017-02-01, SCHS, 0.700456, 930790
2017-02-01, ADES, 0.516924, 670045
2017-02-01, BSP, 0.539085, 889847
2017-02-01, PTEN, 0.319557, 122298
2017-02-01, MUE.X, 0.774528, 362584
2017-02-01, OPEN, 0.653943, 516251
2017-02-01, BSL, 0.452856, 46672
2017-02-01, SALM, 0.862774, 398898
2017-02-01, SCHG, 0.463668, 225726
2017-02-01, MGCD, 0.671404, 321523
2017-02-01, FFDF, 0.341124, 18829
2017-02-01, CYRN, 0.583612, 34083
2017-02-01, SALE, 0.584418, 380477
2017-02-01, PHII, 0.528612, 20510
2017-02-01, SCHE, 0.845515, 723373
2017-02-01, TPVG, 0.597558, 688395
2017-02-01, NEBL.X, 0.231190, 670374
2017-02-01, CYRX, -0.360024, 35646
2017-02-01, SALT, 0.766292, 119106
2017-02-01, EURSEK, 0.654766, 381191
2017-02-01, KLREU, 0.308571, 285486
2017-02-01, SCHC, 0.519569, 70743
2017-02-01, ESSX, 0.333310, 233085
2017-02-01, KUTV, 0.269497, 21109
2017-02-01, SCHA, 0.378842, 171803
2017-02-01, ESSA, 0.472822, 325368
2017-02-01, SCHN, 0.442574, 27088
2017-02-01, ZGNX, 0.344612, 266014
2017-02-01, SCHO, 0.599441, 16451
2017-02-01, DEE.CA, 0.334283, 55633
2017-02-01, CISG, 0.585476, 129390
2017-02-01, MBWM, 0.632391, 141168
2017-02-01, WCBO, 0.417459, 319787
2017-02-01, BDT.CA, 0.572549, 736221
2017-02-01, REIS, 0.538136, 135654
2017-02-01, JRO, 0.472234, 23887
2017-02-01, TCAP, 0.316512, 166166
2017-02-01, JRS, 0.573019, 73086
2017-02-01, KREE, 0.397453, 381032
2017-02-01, EDT.CA, 0.817882, 789916
2017-02-01, EEI, 0.532771, 188538
2017-02-01, BSC, 0.589189, 42030
2017-02-01, TLLP, 0.427845, 91995
2017-02-01, RMPL, 0.491080, 471449
2017-02-01, PLR.X, 0.561677, 378766
2017-02-01, PL_F, 0.474558, 178611
2017-02-01, LTM, 0.665581, 508272
2017-02-01, RITT, 0.589915, 692041
2017-02-01, BIVV, 0.568926, 11527
2017-02-01, NMRX, 0.582365, 7370
2017-02-01, SDOG, 0.496248, 116201
2017-02-01, TDOC, 0.341902, 157376
2017-02-01, POT.CA, 0.459361, 23461
2017-02-01, SHYD, 0.643551, 15185
2017-02-01, QSII, 0.569590, 197823
2017-02-01, FGBI, 0.419274, 234804
2017-02-01, SDOW, 0.618773, 677103
2017-02-01, GVI, 0.318301, 3642
2017-02-01, TNP, 0.342846, 112733
2017-02-01, TNS, 0.437071, 196496
2017-02-01, ATOS, 0.348986, 309439
2017-02-01, VZA, 0.534322, 19430
2017-02-01, GVA, 0.553228, 42957
2017-02-01, TNX, 0.446108, 16985
2017-02-01, TNE, 0.435114, 278905
2017-02-01, OTP, 0.241593, 565329
2017-02-01, TNA, 0.828470, 8632
2017-02-01, TNC, 0.509057, 97375
2017-02-01, TNB, 0.454042, 570852
2017-02-01, MPVD, 0.649552, 37058
2017-02-01, GVP, 0.599514, 298792
2017-02-01, MYND, 0.439112, 11924
2017-02-01, TNH, 0.344499, 132171
2017-02-01, WBNK, 0.583817, 381979
2017-02-01, HHS, 0.610892, 194168
2017-02-01, NKA, 0.485327, 75064
2017-02-01, PG.CA, 0.641693, 88701
2017-02-01, BTCD.X, 0.664182, 207739
2017-02-01, NKE, 0.348444, 187900
2017-02-01, NKG, 0.968546, 56483
2017-02-01, HHY, 0.796874, 443795
2017-02-01, NKO, 0.570362, 780191
2017-02-01, HHC, 0.447075, 131673
2017-02-01, NKR, 0.539360, 683272
2017-02-01, LIFE.X, 0.444104, 210666
2017-02-01, NKX, 0.723278, 164858
2017-02-01, HHH, 0.670662, 16793
2017-02-01, SYLD, 0.488443, 256364
2017-02-01, RNWK, 0.523032, 68573
2017-02-01, STPP, 0.669816, 425368
2017-02-01, HEES, 0.513954, 14602
2017-02-01, MANT, 0.556588, 35449
2017-02-01, MANU, 0.770845, 816075
2017-02-01, CVCY, 0.776103, 289527
2017-02-01, WFBI, 0.633442, 258085
2017-02-01, AUDCHF, 0.517104, 214993
2017-02-01, OUSA, 0.412703, 387021
2017-02-01, UAL, 0.621136, 56022
2017-02-01, UAN, 0.458980, 286876
2017-02-01, UAA, 0.716939, 46506
2017-02-01, EMB.X, 0.590419, 239335
2017-02-01, UAG, 0.465532, 4799
2017-02-01, WIKI, 0.774400, 93613
2017-02-01, XOOM, 0.609043, 100434
2017-02-01, EZCH, 0.198968, 88038
2017-02-01, CFI.X, 0.545470, 192765
2017-02-01, EHI, 0.430425, 152148
2017-02-01, HEWG, 0.557689, 252421
2017-02-01, OTIC, 0.207880, 8174
2017-02-01, INS.X, 0.432438, 819642
2017-02-01, RCMT, 0.217385, 29153
2017-02-01, IFEU, 0.597626, 509421
2017-02-01, FOXA, 0.420115, 239602
2017-02-01, LAG, 0.477182, 311755
2017-02-01, ATYM, 0.475072, 250763
2017-02-01, FFR, 0.552303, 130279
2017-02-01, LAB, 0.583622, 86102
2017-02-01, INCB, 0.707064, 3620
2017-02-01, ROBO, 0.525740, 40942
2017-02-01, FFN, 0.481941, 187255
2017-02-01, IMSC, 0.603350, 126150
2017-02-01, TINTF, 0.519061, 11193
2017-02-01, LAT, 0.463327, 59616
2017-02-01, SCACU, 0.437622, 202717
2017-02-01, SMHD, 0.361819, 434141
2017-02-01, LAQ, 0.448235, 124162
2017-02-01, FFA, 0.771976, 414359
2017-02-01, LAS, 0.582619, 28894
2017-02-01, DTK, 0.529209, 334577
2017-02-01, DTH, 0.538815, 612161
2017-02-01, DTO, 0.404055, 398071
2017-02-01, DTN, 0.736399, 9807
2017-02-01, CODA, 0.666175, 22132
2017-02-01, SWRF, 0.445022, 319911
2017-02-01, YTEN, 0.387996, 78962
2017-02-01, DTE, 0.690844, 7558
2017-02-01, DTD, 0.617896, 212253
2017-02-01, WMGI, 0.397944, 373945
2017-02-01, TVIPF, 0.407231, 897642
2017-02-01, DTV, 0.506259, 30619
2017-02-01, PEIX, 0.653604, 514970
2017-02-01, DTT, 0.726224, 32214
2017-02-01, SBB, 0.402285, 163226
2017-02-01, TNX.CA, 0.404589, 8562
2017-02-01, CYOU, 0.549867, 64559
2017-02-01, UEX.CA, 0.674151, 525317
2017-02-01, OESX, 0.647559, 7953
2017-02-01, IGV, 0.444705, 293056
2017-02-01, NBTB, 0.455073, 104436
2017-02-01, IGT, 0.407861, 93038
2017-02-01, IGR, 0.535821, 381970
2017-02-01, NBTF, 0.427005, 474674
2017-02-01, PACEU, 0.536159, 70102
2017-02-01, TEGP, 0.269162, 299608
2017-02-01, IGF, 0.510874, 147746
2017-02-01, IGE, 0.511899, 32153
2017-02-01, IGD, 0.445702, 58890
2017-02-01, IGC, 0.640615, 16441
2017-02-01, AMJ, 0.352261, 608628
2017-02-01, IGA, 0.691446, 96925
2017-02-01, IGN, 0.456488, 104692
2017-02-01, IGM, 0.564862, 524365
2017-02-01, IGI, 0.659576, 25998
2017-02-01, CBB, 0.483618, 67007
2017-02-01, PJL, 0.815979, 124307
2017-02-01, CBA, 0.550534, 727932
2017-02-01, R.CA, 0.537294, 251596
2017-02-01, CBG, 0.645647, 11305
2017-02-01, CBD, 0.472088, 420474
2017-02-01, CBK, 0.477977, 63307
2017-02-01, CBI, 0.480128, 774364
2017-02-01, MBTF, 0.342513, 4595
2017-02-01, PJC, 0.526564, 22996
2017-02-01, CBM, 0.504969, 76517
2017-02-01, IWO, 0.617211, 109538
2017-02-01, CBP, 0.436970, nan
2017-02-01, MMC, 0.725620, 881867
2017-02-01, CBT, 0.521347, 177346
2017-02-01, PZT, 0.437031, 44862
2017-02-01, CBZ, 0.583470, 420610
2017-02-01, PJT, 0.510224, 751928
2017-02-01, CBY, 0.578046, 10089
2017-02-01, PJP, 0.580267, 351778
2017-02-01, PJS, 0.297062, 622024
2017-02-01, CIZN, 0.587002, 46925
2017-02-01, BZQ, 0.518072, 78355
2017-02-01, YCL, 0.465495, 855179
2017-02-01, SCCO, 0.435952, 409236
2017-02-01, CVVT, 0.563913, 155089
2017-02-01, HAIR, 0.356674, 92645
2017-02-01, BZF, 0.912936, 47205
2017-02-01, TTMI, 0.682846, 899384
2017-02-01, TICC, 0.249394, nan
2017-02-01, BZC, 0.594398, 122218
2017-02-01, VYMI, 0.395659, 593499
2017-02-01, BZM, 0.597314, 150853
2017-02-01, TICK, 0.380512, 322114
2017-02-01, DVOX, 0.649313, 11225
2017-02-01, NNDM, 0.379963, 69439
2017-02-01, symbol, 0.532102, 190246
2017-02-01, PZI, 0.584064, 367235
2017-02-01, EPHE, 0.375594, 249935
2017-02-01, CAZA, 0.574088, 303588
2017-02-01, MVT, 0.403272, 14619
2017-02-01, MVV, 0.511065, 101881
2017-02-01, SITO, 0.396688, 253080
2017-02-01, ACWI, 0.563087, 224688
2017-02-01, VRP, 0.071936, 236478
2017-02-01, SITE, 0.666298, 452554
2017-02-01, XRTX, 0.064473, 220373
2017-02-01, CHBT, 0.349605, 364527
2017-02-01, GRVY, 0.455914, 717973
2017-02-01, CXI.CA, 0.405704, 853236
2017-02-01, MVF, 0.451653, 138783
2017-02-01, TOSBF, 0.401383, 94034
2017-02-01, ACWX, 0.499786, 56611
2017-02-01, PSS, 0.528715, 24219
2017-02-01, MVL, 0.588301, 676796
2017-02-01, AUPH, 0.657035, 27826
2017-02-01, MVO, 0.775650, 150178
2017-02-01, ALN, 0.702330, 134047
2017-02-01, ALO, 0.730067, 75461
2017-02-01, ALL, 0.563492, 610585
2017-02-01, ALM, 0.423169, 230868
2017-02-01, ALJ, 0.798124, 95308
2017-02-01, ALK, 0.766749, 22710
2017-02-01, ALG, 0.678121, 237720
2017-02-01, ALD, 0.343583, 7216
2017-02-01, NTR, -0.179596, 310579
2017-02-01, ALB, 0.441474, 380357
2017-02-01, ALC, 0.421930, 658484
2017-02-01, TTNDY, 0.649403, 175735
2017-02-01, NTI, 0.358934, 28302
2017-02-01, NTK, 0.544478, 58879
2017-02-01, PZC, 0.638263, 486068
2017-02-01, ALX, 0.441563, nan
2017-02-01, NTN, 0.407618, 689803
2017-02-01, ALV, 0.437478, 191937
2017-02-01, YDNT, 0.615362, 39740
2017-02-01, ALT, 0.562359, 488773
2017-02-01, PZB, 0.197227, 26031
2017-02-01, ALR, 0.532414, 226066
2017-02-01, CVOL, 0.600358, 247030
2017-02-01, ADBE, 0.372888, 245642
2017-02-01, MDXG, 0.579892, 9385
2017-02-01, NAFC, 0.444367, 152388
2017-02-01, KSWS, 0.546913, 367547
2017-02-01, ERN, 0.617973, 167142
2017-02-01, HBIO, 0.502347, 221668
2017-02-01, NRZ, 0.575070, 76364
2017-02-01, ISSC, 0.468561, 282665
2017-02-01, TDBK, 0.891402, 376086
2017-02-01, ISSI, 0.449732, 458259
2017-02-01, TLPY, 0.448551, 252475
2017-02-01, EXEL, 0.305789, 95616
2017-02-01, SLGL, 0.551882, 125577
2017-02-01, VLGEA, 0.638149, 503712
2017-02-01, FTNT, 0.466674, 4161
2017-02-01, FTNW, 0.677266, 486708
2017-02-01, KTP, 0.563675, 43888
2017-02-01, BAND, 0.364874, 213924
2017-02-01, KTN, 0.807329, 88345
2017-02-01, VTEB, 0.292858, 324581
2017-02-01, ERO.CA, 0.793573, 88673
2017-02-01, TI.A, 0.566207, 184421
2017-02-01, KTF, 0.540254, 68725
2017-02-01, OTTR, 0.694636, 175930
2017-02-01, STDY, 0.574114, 745754
2017-02-01, ERF.CA, 0.888139, 362128
2017-02-01, DII.B.CA, 0.413670, 18179
2017-02-01, NYNY, 0.633027, 78738
2017-02-01, X.CA, 0.547879, 418446
2017-02-01, CP.CA, 0.504450, 94721
2017-02-01, BEBE, 0.603366, 73193
2017-02-01, DFS.X, 0.591480, 309802
2017-02-01, GBSN, 0.693743, 387268
2017-02-01, NOM, 0.381408, 334320
2017-02-01, MDCO, 0.635328, 46404
2017-02-01, GOMO, 0.543760, 143627
2017-02-01, EVRI, 0.317057, 472941
2017-02-01, DNOW, 0.257349, 101919
2017-02-01, FTS.CA, 0.442989, 51038
2017-02-01, CRSP, 0.112047, 15780
2017-02-01, RMCF, 0.433390, 192266
2017-02-01, EVRY, 0.708754, 279951
2017-02-01, TRANS, 0.704607, 40691
2017-02-01, FMER, 0.294585, 409885
2017-02-01, TTDKY, 0.289259, 160123
2017-02-01, SPMD, 0.469270, 524450
2017-02-01, MDCA, 0.585821, 352416
2017-02-01, TXIC, 0.490351, 253263
2017-02-01, JSDA, 0.571433, 32777
2017-02-01, URE.CA, 0.422682, 147422
2017-02-01, CELC, 0.237541, 682152
2017-02-01, NVDQ, 0.634480, 95134
2017-02-01, NVDA, 0.926749, 203739
2017-02-01, NVDL, 0.574084, 578830
2017-02-01, PULM, 0.392884, 11473
2017-02-01, RUSL, 0.618386, 359520
2017-02-01, CHNR, 0.562418, 15596
